date,s594_BTC_RR,s594_BTC_ER,s594_ETH_RR,s594_ETH_ER,s594_LTC_RR,s594_LTC_ER,s594_ETC_RR,s594_ETC_ER,s594_ZEC_RR,s594_ZEC_ER,s594_EOS_RR,s594_EOS_ER,s594_OMG_RR,s594_OMG_ER,s594_NEO_RR,s594_NEO_ER,s594_BTG_RR,s594_BTG_ER,s594_SNT_RR,s594_SNT_ER,s594_BAT_RR,s594_BAT_ER,s594_FUN_RR,s594_FUN_ER,s594_ZRX_RR,s594_ZRX_ER,s594_TRX_RR,s594_TRX_ER,s594_DAI_RR,s594_DAI_ER,s594_ANT_RR,s594_ANT_ER,s594_XVG_RR,s594_XVG_ER,s594_MKR_RR,s594_MKR_ER,s594_KNC_RR,s594_KNC_ER,s594_XTZ_RR,s594_XTZ_ER,s594_DGB_RR,s594_DGB_ER,s593_BTC_RR,s593_BTC_ER,s593_ETH_RR,s593_ETH_ER,s593_LTC_RR,s593_LTC_ER,s593_ETC_RR,s593_ETC_ER,s593_ZEC_RR,s593_ZEC_ER,s593_EOS_RR,s593_EOS_ER,s593_OMG_RR,s593_OMG_ER,s593_NEO_RR,s593_NEO_ER,s593_BTG_RR,s593_BTG_ER,s593_SNT_RR,s593_SNT_ER,s593_BAT_RR,s593_BAT_ER,s593_FUN_RR,s593_FUN_ER,s593_ZRX_RR,s593_ZRX_ER,s593_TRX_RR,s593_TRX_ER,s593_DAI_RR,s593_DAI_ER,s593_ANT_RR,s593_ANT_ER,s593_XVG_RR,s593_XVG_ER,s593_MKR_RR,s593_MKR_ER,s593_KNC_RR,s593_KNC_ER,s593_XTZ_RR,s593_XTZ_ER,s593_DGB_RR,s593_DGB_ER,s593_PAX_RR,s593_PAX_ER,s434_BTC_RR,s434_BTC_ER,s434_ETH_RR,s434_ETH_ER,s434_LTC_RR,s434_LTC_ER,s433_BTC_RR,s433_BTC_ER,s433_ETH_RR,s433_ETH_ER,s433_LTC_RR,s433_LTC_ER,s381_BTC_RR,s381_BTC_ER,s381_ETH_RR,s381_ETH_ER,s381_LTC_RR,s381_LTC_ER,s381_ETC_RR,s381_ETC_ER,s381_XMR_RR,s381_XMR_ER,s381_ZEC_RR,s381_ZEC_ER,s378_BTC_RR,s378_BTC_ER,s378_ETH_RR,s378_ETH_ER,s378_LTC_RR,s378_LTC_ER,s378_XMR_RR,s378_XMR_ER,s378_ZEC_RR,s378_ZEC_ER
2019-04-29 8:00:00PM,-8.11556E-07,-0.0007072,-3.19592E-08,-0.00074274,0,0,0,0,0,0,-1.1107E-05,0.00473308,0,0,0,0,0,0,-0.002049414,0.24347732,0,0,-0.00401141,0.36308021,0,0.3887094,-0.002494707,-0.99789581,0,0,0,0,0,0,0,0,-0.017425478,0,6.42056E-06,-0.00065425,0,0,0.000268827,0.36429094,-0.000152565,0.38259889,0.001223729,0.25145416,0,0,0,0,-3.89538E-06,0.00165601,0,0,0,0,0,0,0,0,0,0,3.72018E-07,-0.00024693,0,0,-0.00249793,-0.99917714,0,0,-7.50066E-06,-0.0003733,0,0,0,0,0,0,0,0,0,0,-1.15E-06,-0.00020263,0.0005701,-0.55060648,-0.01317282,-0.3548259,0,0.14657691,0,0,0,0.80029522,-0.055764303,0.19970478,-0.001392214,0.15,-0.008336716,0.03,-0.009361197,0.03,0.007370246,0.03,-0.008418121,0.03,-0.009319092,0.03,0.000378545,0.17865619,-0.000457419,0,0,0,-0.000888865,0,0,0
2019-05-06 8:00:00PM,-6.49499E-06,-0.00070688,-2.77246E-06,-0.00074676,0,0,0,0,0,0,-1.8737E-06,0.00516681,0,0,0,0,0,0,-0.001276064,0.24285007,0,0,-0.001755311,0.36640537,-0.002591045,0.38557775,-0.001339936,-0.99788878,0,0,0,0,0,0,0,0,0,0,-2.83023E-06,-0.00065758,0,0,0.003135963,0.3636905,0.001254153,0.38420638,-0.000166698,0.25029367,0,0,0,0,-6.55066E-07,0.00180945,0,0,0,0,0,0,0,0,0,0,-1.71278E-06,-0.00024971,0,0,-0.001341641,-0.99911223,0,0,-1.28073E-05,-0.00037311,0,0,0,-0.00029978,0,-0.00026495,0,0,0,0,-6.80301E-05,0,0,0.31409744,0,-0.51926439,0.014018993,-0.34663164,0,-0.88240027,0.083488501,0.07496335,0.01907838,0.04263637,0.014637483,0.06666667,0.002784996,0.06666667,0.002081495,0.06666667,0.003219068,0.06666667,0.00299215,0.06666667,0.000310121,0.06666667,0.001764613,0.21387435,0,0.20343229,0,0.11174123,0,0.18098808,0,0
2019-05-13 8:00:00PM,-2.16332E-05,-0.00070486,-1.70343E-05,-0.00074837,0,0,0,0,0,0,9.52486E-05,0.00590701,0,0,0,0,0,0,0.001982079,0.24852325,0,0,-0.003547862,0.36158533,0.003266387,0.38398442,-0.010217398,-0.99789268,0,0,0,0,0,0,0,0,0,0,-1.13034E-05,-0.0006541,0,0,0.010914721,0.36424439,0.008593779,0.38672861,0.004185327,0.2469517,0,0,0,0,3.33559E-05,0.00207531,0,0,0,0,0,0,0,0,0,0,-2.26207E-06,-0.00024613,0,0,-0.010229817,-0.99911277,0,0,-1.1042E-05,-0.00037174,0,0,-3.78203E-06,0,-8.18291E-06,-0.00026936,0,0,0,0,0,0,0.080781886,0.32403866,0,0.31674514,0,0.52574263,0,0,0.004827151,-0.84936246,0.003996849,0.15063754,0.005966413,0.075,0.001469116,0.075,-0.00164638,0.075,-0.004211529,0,-0.001344084,0.075,-0.005731339,0,0.00616312,0.17387265,0.001478603,0.18115699,0.001182962,0.14239166,0.001855963,0.12163563,0,0.14777231
2019-05-20 8:00:00PM,3.80428E-08,-0.00070192,-1.31834E-05,-0.00073673,0,0,0,0,0,0,2.39581E-05,0.00656474,0,0,0,0,0,0,-0.000108327,0.25071914,0,0,0.000359933,0.36086772,0.003774123,0.3818484,-0.004581475,-0.99791019,0,0,0,0,0,0,0,0,0,0,-9.90344E-06,-0.00065116,0,0,-0.000165413,0.37070257,0.006653177,0.38908451,-0.000128999,0,0,0.23781642,0,0,8.41557E-06,0.0023965,0,0,0,0,0,0,0,0,0,0,-5.19329E-06,-0.00024974,0,0,-0.004587027,-0.99910413,0,0,-1.18662E-05,-0.00037389,0,0,0,0,-1.12494E-05,-0.00027225,0,0,0,0,0,0,0.00743326,0.19416094,0.082138969,0.44709766,0.022599536,0.6488332,0,0,0,0.19517217,0.006468089,0.80482783,0.018938413,0.06666667,0.038706358,0.06666667,0.019903868,0.06666667,0,0.06666667,0.022604191,0.06666667,0,0.06666667,0.000469807,0.14318322,0.005269395,0.13348519,0.000699519,0,0.001448769,0,0.002659458,0.22759843
2019-05-27 8:00:00PM,-7.26617E-06,-0.00070506,-5.27344E-06,-0.00073832,0,0,0,0,0,0,0.000188661,0.00850699,0,0,0,0,0,0,0.002700562,0.24839952,0,0,-0.000611181,0.36207388,0.000195936,0.38101961,-0.022780556,-0.99790074,0,0,0,0,0,0,0,0,0,0,2.27274E-06,-0.00065588,0,0,0.003682688,0.37042914,0.002624725,0.3879058,0,0,0.002697155,0.23859436,0,0,6.88741E-05,0.0030707,0,0,0,0,0,0,0,0,0,0,-2.32201E-06,-0.00024906,0,0,-0.022807564,-0.99910658,0,0,-1.18153E-05,-0.00037214,0,0,0,-0.00030118,-9.00062E-06,-0.00027223,0,0,0,0,0,0,0.017554767,-0.49534939,0.031807609,-0.23900805,0.159499411,-0.34907408,0,-0.97538881,0.013852787,-0.0186396,0.197625472,-0.0059716,-2.31276E-05,0.03333333,-0.004836494,0.03333333,-0.004739833,0.03333333,-0.005277115,0.03333333,-0.001584203,0.03333333,-0.002993223,0.03333333,0.001465489,0.1418618,0.001076779,0.15988314,0,0.08398359,0,0.20498786,0.000103855,0.19971077
2019-06-03 8:00:00PM,8.27817E-06,-0.00070367,8.06601E-06,-0.00074055,0,0,0,0,0,0,-0.000189951,0.00712361,0,0,0,0,0,0,-0.004536824,0.24927986,0,0,-0.006195909,0.36384252,-0.004040607,0.37975401,-0.001037473,-0.99789694,0,0,0,0,0,0,0,0,0,0,1.53191E-05,-0.00065883,0,0,-0.004492036,0.36887981,-0.004407208,0.38821472,0,0,-7.78539E-05,0.2403595,0,0,-6.85644E-05,0.00254597,0,0,0,0,0,0,0,0,0,0,1.11607E-06,-0.00024836,0,0,-0.001038714,-0.99910505,0,0,-1.09327E-05,-0.00037507,0,0,3.27239E-06,-0.00029686,-4.68902E-06,-0.00027153,0,0,0,0,0,0,0,0.16162587,0,0.55464271,0,0.63708719,0,-0.96743714,0,-0.012379,0,-0.02018386,0.0016014,0.06666667,0.001159015,0.06666667,0.00695732,0.06666667,0.004599677,0.06666667,0.002512985,0.06666667,0.004867376,0.06666667,-0.001137656,0.19229185,-0.001370081,0,-0.000832367,0,-0.001933103,0.31740033,0.001702564,0.11586495
2019-06-10 8:00:00PM,-2.09235E-06,-0.00072242,-1.23846E-06,-0.00075799,0,0,0,0,0,0,1.94852E-06,0.00678002,0,0,0,0,0,0,0.003554656,0.24593013,0,0,-3.51074E-05,0.36203449,0.002367032,0.38525536,0.010497802,-0.99784459,0,0,0,0,0,0,0,0,0,0,-4.5529E-06,-0.000675,0,0,0.00094324,0.36939884,0.000467297,0.38758463,0,0,-0.000100434,0.24058283,0,0,6.95041E-07,0.00243369,0,0,0,0,0,0,0,0,0,0,-3.33072E-06,-0.00025446,0,0,0.010510393,-0.99908009,0,0,-8.20024E-06,-0.00038503,0,0,-3.05792E-06,-0.00030119,-5.19719E-06,-0.00028042,0,0,0,0,0,0,-0.001733574,-0.3415414,-0.004282697,-0.42756684,0.128079469,-0.40335149,0,0.86382441,0,0.02760631,0,0.10856928,-0.003789115,0.03,-0.001301436,0.03,0.00203724,0.03,-0.001298205,0.15,-0.003766592,0.03,-0.002502713,0.03,-0.000215925,0,0,0,0,0.12017009,-0.000657063,0,-0.000422491,0
2019-06-17 8:00:00PM,-1.09918E-05,-0.00070567,-6.24822E-06,-0.00073893,0,0,0,0,0,0,4.69045E-05,0.007577,0,0,0,0,0,0,-0.001994133,0.24013662,0,0,-0.003265357,0.36551768,0.001130789,0.38676871,-0.006775394,-0.99789238,0,0,0,0,0,0,0,0,0,0,2.64024E-06,-0.00066302,0,0,0.00544733,0.36967863,0.00302548,0.38710201,0,0,0.00045692,0.24051837,0,0,1.6836E-05,0.00270098,0,0,0,0,0,0,0,0,0,0,-1.58547E-06,-0.00024902,0,0,-0.006783706,-0.99910236,0,0,-1.04303E-05,-0.00037281,0,0,-2.3868E-06,-0.00029607,-9.13411E-06,-0.00027581,0,0,0,0,0,0,0,0.25871964,0,0.23327857,0,0.6625637,0.127136509,0.77726155,0.002591229,-0.05861951,0.003195468,-0.16411894,0.001515357,0.06666667,0.000486904,0.06666667,0.005180967,0.06666667,0.010700995,0.06666667,0.000816291,0.06666667,0.002752749,0.06666667,0,0.17365163,0,0.13094259,0.000406944,0.10972415,0,0.15193801,0,0.09404866
2019-06-24 8:00:00PM,-2.06854E-05,-0.00070355,-1.44661E-05,-0.00074256,0,0,0,0,0,0,3.5832E-05,0.00762595,0,0,0,0,0,0,0.001181578,0.24359235,0,0,-0.004854849,0.36327033,-0.000355961,0.38551137,-0.016220498,-0.997885,0,0,0,0,0,0,0,0,0,0,5.89302E-06,-0.00066888,0,0,0.010633477,0.36821406,0.007412497,0.3886284,0,0,0.002070228,0.24043547,0,0,1.2773E-05,0.00272207,0,0,0,0,0,0,0,0,0,0,-2.71652E-06,-0.00024806,0,0,-0.016239985,-0.99910755,0,0,-2.2759E-06,-0.00037101,0,0,-2.28336E-06,-0.00029073,-1.08348E-05,-0.00027338,0,0,0,0,0,0,0.042123871,0.16148738,0.027928357,-0.43295937,0.005405466,0.71521022,0.126495586,0,0,-0.47749878,0,0.52250122,0.010611111,0.06666667,0.004618243,0.06666667,0.002545127,0.06666667,-0.000258183,0.06666667,0.011511148,0.06666667,0.016609276,0.06666667,0.003159787,0.17467094,0.001753747,0.10171004,0.00012181,0.15019741,0.002899635,0.20357428,0.000617268,0
2019-07-01 8:00:00PM,4.9584E-06,-0.00070432,5.36543E-06,-0.0007455,0,0,0,0,0,0,-0.000130405,0.00635213,0,0,0,0,0,0,-0.003599232,0.2478823,0,0,-0.010967777,0.36228952,-0.00491447,0.38347604,0.016149404,-0.99788342,0,0,0,0,0,0,0,0,0,0,4.57038E-06,-0.00066676,0,0,-0.002763562,0.36917885,-0.002969136,0.39076161,0,0,-0.003878776,0.23778904,0,0,-4.65464E-05,0.0022705,0,0,0,0,0,0,0,0,0,0,3.34573E-06,-0.00024736,0,0,0.016169007,-0.99909665,0,0,-8.93013E-06,-0.00037827,0,0,3.03776E-06,-0.00029002,-8.60601E-06,-0.00027773,0,0,0,0,0,0,-0.00590368,0.37905937,0,-0.41271922,-0.059976808,0.35455172,0,0,0,0.83537171,-0.043773166,-0.16462829,0.011280446,0.075,0.00521233,0.075,-0.010656896,0,-0.006829389,0.075,-0.006570664,0,-0.002629003,0.075,-0.000694549,0,-0.000539531,0,-0.001386676,0,-0.005004013,0,0,0
2019-07-08 8:00:00PM,-1.09896E-05,-0.00070847,-3.9871E-06,-0.00074386,0,0,0,0,0,0,-3.93224E-06,0.0063259,0,0,0,0,0,0,-0.000546356,0.24788885,0,0,-0.00813872,0.3665365,-0.000634762,0.37924875,-0.007401939,-0.99787819,0,0,0,0,0,0,0,0,0,0,-1.48937E-05,-0.00066948,0,0,0.005600655,0.37019267,0.001930692,0.38868343,0,0,0.000468707,0.2388705,0,0,-1.40761E-06,0.00225341,0,0,0,0,0,0,0,0,0,0,2.07984E-06,-0.00025018,0,0,-0.007410856,-0.99908893,0,0,-3.42461E-05,-0.00037817,0,0,-6.0755E-06,-0.00029067,-8.89287E-06,-0.00028272,0,0,0,0,0,0,0.052325716,-0.38975771,0,0.00524412,-0.000843464,-0.60818757,0,0,0.043434205,0.66709725,0,0.33290275,-0.000423575,0.07,-0.003149903,0.07,0,0.07,0.00040843,0.07,0,-0.05,-0.003815356,0.07,0,0,0,0.08584143,0,0,0,0.06683887,0,0.11328481
2019-07-15 8:00:00PM,1.75359E-05,-0.00070935,2.612E-05,-0.00074836,0,0,0,0,0,0,-0.000241086,0.0045174,0,0,0,0,0,0,-0.008435922,0.25723605,0,0,-0.014544007,0.3638949,-0.010144097,0.37435165,0.038569182,-0.99786761,0,0,0,0,0,0,0,0,0,0,1.91768E-05,-0.00067468,0,0,-0.009334712,0.3708011,-0.013815526,0.39119138,0,0,-0.007821667,0.23637626,0,0,-8.58791E-05,0.00163125,0,0,0,0,0,0,0,0,0,0,1.09859E-06,-0.00025169,0,0,0.03861554,-0.99909016,0,0,-1.84122E-05,-0.00037319,0,0,6.94095E-06,-0.00029653,-1.02036E-05,-0.00028496,0,0,0,0,0,0,0,-0.32683325,-0.001301094,-0.41863186,0,0.43782049,0,0.94387516,-0.165148128,0.01428459,-0.081279346,-0.04184025,0.000979643,0.08333333,-0.003735416,0.08333333,-0.009916237,0.01666667,-0.01034603,0.01666667,-0.001168266,0.08333333,-0.009007277,0.01666667,0,0,-0.002362101,0,0,0,-0.000867913,0,-0.00274966,0
2019-07-22 8:00:00PM,-3.46197E-06,-0.00072839,-5.28938E-06,-0.00077242,0,0,0,0,0,0,6.00739E-05,0.00429401,0,0,0,0,0,0,0.001524162,0.25648552,0,0,-0.010057569,0.36596105,0.001095746,0.37325942,-0.016342019,-0.99780214,0,0,0,0,0,0,0,0,0,0,-1.78238E-05,-0.00069705,0,0,0.001617204,0.36940054,0.002564325,0.39173111,0,0,0.003034046,0.23730957,0,0,2.16935E-05,0.00155877,0,0,0,0,0,0,0,0,0,0,-9.5802E-06,-0.00026228,0,0,-0.016361863,-0.99906295,0,0,-1.71699E-05,-0.00038259,0,0,-9.05269E-06,-0.00030487,-2.29131E-05,-0.00029217,0,0,0,0,0,0,0,-0.29332762,0,-0.33081316,0.021500231,-0.56166559,-0.040179063,0.91563443,-0.000606661,0.02582999,0,-0.05853558,-0.005435256,0.03333333,-0.013456704,0.03333333,-0.000359143,0.03333333,-0.00155922,0.03333333,-0.005683819,0.03333333,-0.001835714,0.03333333,0,0.15682386,0,0.19369126,0,0.12319724,0,0.15677191,0,0.163751
2019-07-29 8:00:00PM,1.81595E-06,-0.0007404,7.59054E-07,-0.00075207,0,0,0,0,0,0,4.13812E-06,0.00434311,0,0,0,0,0,0,-0.001762791,0.26337397,0,0,-0.010162176,0.36046085,-0.000202219,0.37182208,0.00797972,-0.99782695,0,0,0,0,0,0,0,0,0,0,-1.29837E-05,-0.00068058,0,0,-0.001067803,0.37941017,-0.000556137,0.38539102,0,0,-0.000477687,0.23362695,0,0,1.50271E-06,0.00157185,0,0,0,0,0,0,0,0,0,0,-6.46426E-06,-0.0002549,0,0,0.007989715,-0.99908046,0,0,-1.778E-05,-0.00037468,0,0,-4.21353E-06,-0.00029799,-2.11878E-05,-0.00028996,0,0,0,0,0,0,0,-0.26687654,0,-0.15456757,0,-0.68433131,-0.067438938,0,-0.000738057,-0.63971094,0,-0.36028906,-0.002360785,0.03,-0.00100143,0.03,-0.002649266,0.03,-0.00018074,0.15,-0.001272913,0.03,-0.00385529,0.03,-0.001282512,0,-0.000615492,0,-0.00067775,0,-0.001036159,0,-0.001324925,0
2019-08-05 8:00:00PM,-1.4662E-05,-0.00075125,-6.03647E-06,-0.00075632,0,0,0,0,0,0,-2.46185E-06,0.00468856,0,0,0,0,0,0,-0.003798819,0.2525103,0,0,-0.013542887,0.36929632,-0.004313852,0.37350482,0.000968981,-0.99781362,0,0,0,0,0,0,0,0,0,0,-1.54216E-05,-0.00067881,0,0,0.007348754,0.38301634,0.002905936,0.3856018,0,0,-0.000332867,0.22973594,0,0,-8.92625E-07,0.00164593,0,0,0,0,0,0,0,0,0,0,1.09861E-07,-0.0002546,0,0,0.000970186,-0.99908168,0,0,-3.56551E-05,-0.00037066,0,0,2.01846E-08,-0.00029812,-2.14851E-05,-0.00029305,0,0,0,0,0,0,0,0.48265132,0,0.01938711,0,0.50780647,0,0,0,0.87687798,0,0.12312202,0.001479512,0.08333333,-0.000314777,0.01666667,0.00172527,0.08333333,-0.00141634,0.08333333,0.000395136,0.01666667,-0.001085524,0.01666667,0,0.25095605,0,0.22580705,0,0,0,0.13467717,0,0
2019-08-12 8:00:00PM,3.54826E-06,-0.000747,5.36135E-06,-0.000747,0,0,0,0,0,0,-1.24994E-05,0.00428583,0,0,0,0,0,0,-0.001775506,0.26164752,0,0,-0.007239545,0.36339933,-0.003196947,0.37066732,0.005162661,-0.99783565,0,0,0,0,0,0,0,0,0,0,9.05609E-06,-0.00067035,0,0,-0.001967245,0.38356887,-0.002933397,0.38356887,0,0,0.000197524,0.23132953,0,0,-4.38562E-06,0.00153272,0,0,0,0,0,0,0,0,0,0,-3.41567E-06,-0.00025342,0,0,0.005169169,-0.99908843,0,0,-2.70874E-05,-0.00036419,0,0,2.77034E-06,0,-2.35587E-05,-0.00029396,0,0,0,0,0,0,-0.016130983,0.06594866,-0.001661844,0.16142173,-0.05175564,0.92135658,0,0,-0.074960593,-0.39144878,-0.012533776,-0.60855122,0.013017676,0.08333333,0.000304334,0.08333333,-0.007321658,0.01666667,0.000426254,0.01666667,0.002735867,0.08333333,-0.001297074,0.01666667,-0.000930902,0,-0.002146737,0,0,0,-0.000352378,0,0,0
2019-08-19 8:00:00PM,6.11241E-07,-0.00074239,4.26668E-06,-0.00075252,0,0,0,0,0,0,-4.30279E-05,0.00385468,0,0,0,0,0,0,-0.0033726,0.26432576,0,0,-0.011600072,0.36590978,-0.002926733,0.36590978,0.013666525,-0.99783441,0,0,0,0,0,0,0,0,0,0,4.4505E-06,-0.00067068,0,0,-0.000472892,0.38350463,-0.002369006,0.38874275,0,0,0.000421331,0.22636127,0,0,-1.53897E-05,0.00139135,0,0,0,0,0,0,0,0,0,0,-2.02494E-06,-0.00025599,0,0,0.013683533,-0.99908627,0,0,-1.808E-05,-0.00036332,0,0,0,0,-2.34586E-05,-0.00029443,0,0,0,0,0,0,-0.002580783,-0.14744965,-0.006564237,-0.03236282,-0.085557219,-0.84761887,0,0,0,-0.83352666,0,0.16647334,-0.012076408,0.03333333,-0.012776215,0.03333333,-0.002618784,0.03333333,-0.001049869,0.03333333,-0.012000737,0.03333333,-0.003208141,0.03333333,0,0.26732424,0,0.15781113,0,0.12318252,0,0.10971738,0,0.11976872
2019-08-26 8:00:00PM,3.99209E-06,-0.00072542,3.50362E-06,-0.00075359,0,0,0,0,0,0,-1.46118E-05,0.00375197,0,0,0,0,0,0,3.88975E-05,0.26713275,0,0,0.008058033,0.36351006,0.00056857,0.36560522,-0.00059057,-0.9978476,0,0,0,0,0,0,0,0,0,0,1.12262E-06,-0.00067339,0,0,-0.00222009,0.37864194,-0.001988253,0.39335015,0,0,0.004228898,0.22665718,0,0,-5.27335E-06,0.00135073,0,0,0,0,0,0,0,0,0,0,-9.18341E-06,-0.00025103,0,0,-0.000591306,-0.9990921,0,0,-1.80063E-05,-0.00036388,0,0,0,0,-1.42808E-05,-0.00029299,0,0,0,0,0,0,0,0.30268084,0,-0.15621339,0,-0.64128271,0,0,0,-0.84236277,-0.007518061,-0.15763723,-0.000739481,0.03,0.000346193,0.03,-0.00129627,0.03,0.009151657,0.15,-0.000326446,0.03,-0.000127976,0.03,-0.001420832,0,-0.00111781,0,-0.000617801,0,-0.001230886,0,-0.000646061,0.26466209
2019-09-02 8:00:00PM,-3.37323E-06,-0.0007298,2.97227E-06,-0.00075437,0,0,0,0,0,0,-2.08922E-05,0.0034193,0,0,0,0,0,0,-0.006913657,0.26787597,0,0,-0.004705203,0.36537871,-0.000549818,0.36332602,0.008975714,-0.99784312,0,0,0,0,0,0,0,0,0,0,5.05053E-06,-0.00067271,0,0,0.00159997,0.37018962,-0.001746607,0.38265144,0,0.24593785,-0.001278854,0,0,0,-7.52125E-06,0.00122109,0,0,0,0,0,0,0,0,0,0,1.79026E-06,-0.00025755,0,0,0.008986813,-0.99907975,0,0,-2.3718E-05,-0.0003639,0,0,0,0,-1.1999E-05,-0.00029879,0,0,0,0,0,0,-0.000255762,-0.48898486,0,-0.30809108,0,-0.29328147,0,0,0,-0.46186479,0,0.53813521,-0.001856653,0.03333333,-0.00340394,0.03333333,-0.004096806,0.03333333,-0.026822138,0.03333333,-0.005572397,0.03333333,-0.003544503,0.03333333,0,0.25448215,0,0,0,0,0,0,-0.002400619,0
2019-09-09 8:00:00PM,3.40874E-06,-0.00073332,-4.99372E-07,-0.00075139,0,0,0,0,0,0,4.15651E-05,0.00400192,0,0,0,0,0,0,-0.006189639,0.26409816,0,0,-5.90122E-05,0.36850905,-0.00225888,0.36339087,0.001196088,-0.99783905,0,0,0,0,0,0,0,0,0,0,5.35054E-07,-0.00067625,0,0,-0.001881048,0.37139905,8.09334E-05,0.38054681,0.000491486,0.24662361,0,0,0,0,1.48426E-05,0.00143053,0,0,0,0,0,0,0,0,0,0,-1.47315E-06,-0.00026042,0,0,0.001197557,-0.99907696,0,0,-3.59836E-05,-0.00036314,0,0,0,-0.00029731,-8.55964E-06,-0.00029948,0,0,0,0,0,0,0,0.17029272,0,0.1493677,0,0.79980455,0,0,0,-0.71200601,0.018639577,0.28799399,0.003679009,0.07,0.000845063,0.07,0.000758508,0.07,0.006027477,0.07,0.004321967,0.07,-0.000175485,-0.05,-0.000226321,0,0,0.11423727,0,0.10124561,0,0.14925201,0,0.30746667
2019-09-16 8:00:00PM,-8.31893E-07,-0.00073087,-1.18891E-05,-0.0007547,0,0,0,0,0,0,3.01967E-05,0.00420177,0,0,0,0,0,0,-0.007910035,0.25565007,0,0,0.005923149,0.37625917,0.002959003,0.363889,-0.007413023,-0.99784278,0,0,0,0,0,0,0,0,0,0,-6.54816E-06,-0.00067165,0,0,0.000262465,0.36946766,0.005859336,0.38151551,0.001114389,0.24752873,0,0,0,0,1.07942E-05,0.0014881,0,0,0,0,0,0,0,0,0,0,-6.0624E-06,-0.00026393,0,0,-0.007422143,-0.99905927,0,0,-3.36879E-05,-0.00036082,0,0,-3.38344E-06,-0.00029936,-1.50864E-05,-0.00031599,0,0,0,0,0,0,-0.00073518,0.11519577,0.012607553,-0.27758017,0.028466466,0.8405418,0,0,0,-0.28581701,0.010239056,-0.71418299,-0.001010424,0.025,0.002799721,0.1,0.004198615,0.1,-0.008292711,0.025,-0.001047861,0.025,6.68851E-05,0.025,0,0.16180982,0.001082842,0.14066062,0.000415238,0.17353121,9.04051E-05,0.14860768,0.001038934,0.17124873
2019-09-23 8:00:00PM,1.18038E-05,-0.00072946,1.49534E-05,-0.00075474,0,0,0,0,0,0,-0.000135412,0.00378453,0,0,0,0,0,0,-0.007912419,0.25622826,0,0,-0.00797377,0.37511817,0.002443967,0.36486904,0.024013588,-0.99784124,0,0,0,0,0,0,0,0,0,0,1.22888E-05,-0.00067457,0,0,-0.00612878,0.36905863,-0.007728758,0.38184779,-0.006570135,0.24774431,0,0,0,0,-4.79571E-05,0.00134927,0,0,0,0,0,0,0,0,0,0,-1.83022E-06,-0.00026466,0,0,0.024042611,-0.99904983,0,0,-6.53109E-06,-0.00036083,0,0,3.7165E-06,0,4.75547E-07,-0.00032468,0,0,0,0,0,0,-0.006046461,0.03005192,0,-0.07656892,-0.068421973,0.96745624,0,0,0,0.72686696,0,-0.27313304,-0.000410095,-0.05,0.021734912,0.07,0.010424754,0.07,2.73227E-05,0.07,0.00023736,0.07,0.003674382,0.07,-0.000942665,0,0.000216755,0.05845229,-0.001552888,0,-0.001419134,0,-0.001669065,0
2019-09-30 8:00:00PM,1.59022E-06,-0.00073328,-4.62218E-06,-0.00074773,0,0,0,0,0,0,2.3694E-05,0.00305233,0,0,0,0,0,0,-0.003796985,0.25284905,0,0,0.002112455,0.37978959,0.004312867,0.36430904,-0.012050732,-0.99784857,0,0,0,0,0,0,0,0,0,0,-6.56312E-06,-0.00067043,0,0,-0.000968305,0.37030854,0.00216517,0.37760526,0.000421108,0.25100717,0,0,0,0,8.44665E-06,0.00107903,0,0,0,0,0,0,0,0,0,0,-1.13184E-05,-0.00026618,0,0,-0.012065205,-0.99904812,0,0,-2.16275E-05,-0.00036021,0,0,0,0,-1.21151E-05,-0.00032549,0,0,0,0,0,0,-0.003861614,-0.07057517,0,-0.2184267,-0.135524159,-0.90970115,0,0,-0.063523945,-0.05629714,0,0.94370286,0.010541848,0.03333333,-0.017355226,0.03333333,-0.019669605,0.03333333,-0.017238958,0.03333333,-0.017370141,0.03333333,-0.022363339,0.03333333,0,0,-0.000572558,0,0,0,0,0,0,0
2019-10-07 8:00:00PM,9.8152E-07,-0.0007265,-2.24918E-06,-0.000746,0,0,0,0,0,0,2.17818E-05,0.00332009,0,0,0,0,0,0,-0.004876508,0.25513346,0,0,-0.002858939,0.37958881,0.007718551,0.36195764,-0.021378723,-0.99786022,0,0,0,0,0,0,0,0,0,0,2.9703E-06,-0.00066728,0,0,-0.000644008,0.38016761,0.000974077,0.39037092,0.000537452,0,0,0.22825173,0,0,7.70144E-06,0.00120975,0,0,0,0,0,0,0,0,0,0,-4.38958E-06,-0.00026463,0,0,-0.021404199,-0.99904705,0,0,-2.11124E-05,-0.00035934,0,0,0,0,-1.36426E-05,-0.00032898,0,0,0,0,0,0,0,-0.08339237,0,0.3879149,0,-0.8637569,0,0,0,0.70628464,0.018405401,0.29371536,0.000562941,0.075,0.001655273,0.075,0.000619624,0.075,-0.000685091,0,-0.000767349,0,0.002050316,0.075,0,0,0,0,0,0,0,0,0,0
